date,iso_code,indicator_code,value
2019-01-01,NOR,SI.POV.DDAY,0.2
2022-01-01,NPL,SI.POV.DDAY,0.4
2012-01-01,NRU,SI.POV.DDAY,1.7
2018-01-01,PAK,SI.POV.DDAY,4.9
2023-01-01,PAN,SI.POV.DDAY,1.3
2022-01-01,PER,SI.POV.DDAY,2.7
2021-01-01,PHL,SI.POV.DDAY,3.0
2009-01-01,PNG,SI.POV.DDAY,39.7
2021-01-01,POL,SI.POV.DDAY,0.1
2021-01-01,PRT,SI.POV.DDAY,0.2
2022-01-01,PRY,SI.POV.DDAY,1.3
2016-01-01,PSE,SI.POV.DDAY,0.5
2017-01-01,QAT,SI.POV.DDAY,0.0
2021-01-01,ROU,SI.POV.DDAY,1.8
2021-01-01,RUS,SI.POV.DDAY,0.2
2016-01-01,RWA,SI.POV.DDAY,52.0
2022-01-01,SAS,SI.POV.DDAY,9.7
2014-01-01,SDN,SI.POV.DDAY,15.3
2021-01-01,SEN,SI.POV.DDAY,9.9
2012-01-01,SLB,SI.POV.DDAY,26.6
2018-01-01,SLE,SI.POV.DDAY,26.1
2022-01-01,SLV,SI.POV.DDAY,3.4
2021-01-01,SRB,SI.POV.DDAY,1.2
2016-01-01,SSD,SI.POV.DDAY,67.3
2019-01-01,SSF,SI.POV.DDAY,36.7
2017-01-01,STP,SI.POV.DDAY,15.7
2022-01-01,SUR,SI.POV.DDAY,1.1
2021-01-01,SVK,SI.POV.DDAY,0.1
2021-01-01,SVN,SI.POV.DDAY,0.0
2021-01-01,SWE,SI.POV.DDAY,0.6
2016-01-01,SWZ,SI.POV.DDAY,36.1
2018-01-01,SYC,SI.POV.DDAY,0.5
2022-01-01,SYR,SI.POV.DDAY,24.8
2022-01-01,TCD,SI.POV.DDAY,30.8
2021-01-01,TGO,SI.POV.DDAY,26.6
2021-01-01,THA,SI.POV.DDAY,0.0
2015-01-01,TJK,SI.POV.DDAY,6.1
1998-01-01,TKM,SI.POV.DDAY,43.1
2014-01-01,TLS,SI.POV.DDAY,24.4
2021-01-01,TON,SI.POV.DDAY,0.0
1992-01-01,TTO,SI.POV.DDAY,1.3
