date,iso_code,indicator,indicator_code,value
2020-01-01,SAS,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,31.8
2020-01-01,SAU,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,6.0
2020-01-01,SDN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,39.9
2020-01-01,SEN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,28.9
2020-01-01,SGP,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,1.8
2020-01-01,SLB,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,16.6
2020-01-01,SLE,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,80.1
2020-01-01,SLV,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,11.1
2020-01-01,SMR,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,1.6
2020-01-01,SOM,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,72.7
2020-01-01,SRB,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,4.9
2020-01-01,SSA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,50.262233041509
2020-01-01,SSD,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,63.3
2020-01-01,SSF,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,50.3
2020-01-01,SST,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,31.5494360891684
2020-01-01,STP,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,12.7
2020-01-01,SUR,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,15.7
2020-01-01,SVK,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,4.7
2020-01-01,SVN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,1.8
2020-01-01,SWE,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,2.1
2020-01-01,SWZ,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,37.4
2020-01-01,SYC,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,12.0
2020-01-01,SYR,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,18.4
2020-01-01,TCD,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,67.4
2020-01-01,TEA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,11.5507295538528
2020-01-01,TEC,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,8.90596072082142
2020-01-01,TGO,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,44.4
2020-01-01,THA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,7.4
2020-01-01,TJK,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,28.4
2020-01-01,TKM,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,36.1
2020-01-01,TLA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,13.9215504694254
2020-01-01,TLS,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,36.5
2020-01-01,TMN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,19.211223434857
2020-01-01,TON,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,9.8
2020-01-01,TSA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,31.8259778437462
2020-01-01,TSS,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,50.2607022432106
2020-01-01,TTO,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,14.8
2020-01-01,TUN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,14.3
2020-01-01,TUR,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,8.1
2020-01-01,TUV,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,18.7
2020-01-01,TZA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,34.7
2020-01-01,UGA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,31.9
2020-01-01,UKR,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,6.9
2020-01-01,UMC,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,9.1
2020-01-01,URY,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,5.3
2020-01-01,USA,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,5.4
2020-01-01,UZB,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,12.5
2020-01-01,VCT,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,12.9
2020-01-01,VEN,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,21.1
2020-01-01,VNM,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,16.7
2020-01-01,VUT,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,21.1
2020-01-01,WLD,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,27.4
2020-01-01,WSM,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,14.6
2020-01-01,YEM,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,45.7
2020-01-01,ZAF,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,25.8
2020-01-01,ZMB,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,41.7
2020-01-01,ZWE,SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,37.9
