date,iso_code,indicator_code,value
2023-01-01,ABW,SP.POP.TOTL,106277.0
2023-01-01,AFE,SP.POP.TOTL,739108306.0
2023-01-01,AFG,SP.POP.TOTL,42239854.0
2023-01-01,AFW,SP.POP.TOTL,502789511.0
2023-01-01,AGO,SP.POP.TOTL,36684202.0
2023-01-01,ALB,SP.POP.TOTL,2745972.0
2023-01-01,AND,SP.POP.TOTL,80088.0
2023-01-01,ARB,SP.POP.TOTL,473272080.0
2023-01-01,ARE,SP.POP.TOTL,9516871.0
2023-01-01,ARG,SP.POP.TOTL,46654581.0
2023-01-01,ARM,SP.POP.TOTL,2777970.0
2023-01-01,ASM,SP.POP.TOTL,43914.0
2023-01-01,ATG,SP.POP.TOTL,94298.0
2023-01-01,AUS,SP.POP.TOTL,26638544.0
2023-01-01,AUT,SP.POP.TOTL,9132383.0
2023-01-01,AZE,SP.POP.TOTL,10112555.0
2023-01-01,BDI,SP.POP.TOTL,13238559.0
2023-01-01,BEL,SP.POP.TOTL,11822592.0
2023-01-01,BEN,SP.POP.TOTL,13712828.0
2023-01-01,BFA,SP.POP.TOTL,23251485.0
2023-01-01,BGD,SP.POP.TOTL,172954319.0
2023-01-01,BGR,SP.POP.TOTL,6430370.0
2023-01-01,BHR,SP.POP.TOTL,1485509.0
2023-01-01,BHS,SP.POP.TOTL,412623.0
2023-01-01,BIH,SP.POP.TOTL,3210847.0
2023-01-01,BLR,SP.POP.TOTL,9178298.0
2023-01-01,BLZ,SP.POP.TOTL,410825.0
2023-01-01,BMU,SP.POP.TOTL,63489.0
2023-01-01,BOL,SP.POP.TOTL,12388571.0
2023-01-01,BRA,SP.POP.TOTL,216422446.0
2023-01-01,BRB,SP.POP.TOTL,281995.0
2023-01-01,BRN,SP.POP.TOTL,452524.0
2023-01-01,BTN,SP.POP.TOTL,787424.0
2023-01-01,BWA,SP.POP.TOTL,2675352.0
2023-01-01,CAF,SP.POP.TOTL,5742315.0
2023-01-01,CAN,SP.POP.TOTL,40097761.0
2023-01-01,CEB,SP.POP.TOTL,100156608.0
2023-01-01,CHE,SP.POP.TOTL,8849852.0
2023-01-01,CHI,SP.POP.TOTL,175346.0
2023-01-01,CHL,SP.POP.TOTL,19629590.0
2023-01-01,CHN,SP.POP.TOTL,1410710000.0
2023-01-01,CIV,SP.POP.TOTL,28873034.0
2023-01-01,CMR,SP.POP.TOTL,28647293.0
2023-01-01,COD,SP.POP.TOTL,102262808.0
2023-01-01,COG,SP.POP.TOTL,6106869.0
2023-01-01,COL,SP.POP.TOTL,52085168.0
2023-01-01,COM,SP.POP.TOTL,852075.0
2023-01-01,CPV,SP.POP.TOTL,598682.0
2023-01-01,CRI,SP.POP.TOTL,5212173.0
2023-01-01,CSS,SP.POP.TOTL,3167738.0
2023-01-01,CUB,SP.POP.TOTL,11194449.0
2023-01-01,CUW,SP.POP.TOTL,147862.0
2023-01-01,CYM,SP.POP.TOTL,69310.0
2023-01-01,CYP,SP.POP.TOTL,1260138.0
2023-01-01,CZE,SP.POP.TOTL,10873689.0
2023-01-01,DEU,SP.POP.TOTL,84482267.0
2023-01-01,DJI,SP.POP.TOTL,1136455.0
2023-01-01,DMA,SP.POP.TOTL,73040.0
2023-01-01,DNK,SP.POP.TOTL,5946952.0
2023-01-01,DOM,SP.POP.TOTL,11332972.0
2023-01-01,DZA,SP.POP.TOTL,45606480.0
2023-01-01,EAP,SP.POP.TOTL,2133652241.0
2023-01-01,EAR,SP.POP.TOTL,3486290439.0
2023-01-01,EAS,SP.POP.TOTL,2380601170.0
2023-01-01,ECA,SP.POP.TOTL,247474425.0
2023-01-01,ECS,SP.POP.TOTL,923929755.0
2023-01-01,ECU,SP.POP.TOTL,18190484.0
2023-01-01,EGY,SP.POP.TOTL,112716598.0
2023-01-01,EMU,SP.POP.TOTL,350357398.0
2023-01-01,ERI,SP.POP.TOTL,3748901.0
2023-01-01,ESP,SP.POP.TOTL,48373336.0
2023-01-01,EST,SP.POP.TOTL,1366188.0
2023-01-01,ETH,SP.POP.TOTL,126527060.0
2023-01-01,EUU,SP.POP.TOTL,449476878.0
2023-01-01,FCS,SP.POP.TOTL,1042703808.0
2023-01-01,FIN,SP.POP.TOTL,5584264.0
2023-01-01,FJI,SP.POP.TOTL,936375.0
2023-01-01,FRA,SP.POP.TOTL,68170228.0
2023-01-01,FRO,SP.POP.TOTL,53270.0
2023-01-01,FSM,SP.POP.TOTL,115224.0
2023-01-01,GAB,SP.POP.TOTL,2436566.0
2023-01-01,GBR,SP.POP.TOTL,68350000.0
2023-01-01,GEO,SP.POP.TOTL,3760365.0
2023-01-01,GHA,SP.POP.TOTL,34121985.0
2023-01-01,GIB,SP.POP.TOTL,32688.0
2023-01-01,GIN,SP.POP.TOTL,14190612.0
2023-01-01,GMB,SP.POP.TOTL,2773168.0
2023-01-01,GNB,SP.POP.TOTL,2150842.0
2023-01-01,GNQ,SP.POP.TOTL,1714671.0
2023-01-01,GRC,SP.POP.TOTL,10361295.0
2023-01-01,GRD,SP.POP.TOTL,126183.0
2023-01-01,GRL,SP.POP.TOTL,56865.0
2023-01-01,GTM,SP.POP.TOTL,17602431.0
2023-01-01,GUM,SP.POP.TOTL,172952.0
2023-01-01,GUY,SP.POP.TOTL,813834.0
2023-01-01,HIC,SP.POP.TOTL,1403021503.0
2023-01-01,HKG,SP.POP.TOTL,7536100.0
2023-01-01,HND,SP.POP.TOTL,10593798.0
2023-01-01,HPC,SP.POP.TOTL,907995430.0
2023-01-01,HRV,SP.POP.TOTL,3853200.0
2023-01-01,HTI,SP.POP.TOTL,11724763.0
2023-01-01,HUN,SP.POP.TOTL,9589872.0
2023-01-01,IBD,SP.POP.TOTL,4937047867.0
2023-01-01,IBT,SP.POP.TOTL,6819750360.0
2023-01-01,IDA,SP.POP.TOTL,1882702493.0
2023-01-01,IDB,SP.POP.TOTL,622553200.0
2023-01-01,IDN,SP.POP.TOTL,277534122.0
