date,iso_code,indicator_code,value
1960-01-01,ABW,BX.KLT.DINV.CD.WD,
1961-01-01,ABW,BX.KLT.DINV.CD.WD,
1962-01-01,ABW,BX.KLT.DINV.CD.WD,
1963-01-01,ABW,BX.KLT.DINV.CD.WD,
1964-01-01,ABW,BX.KLT.DINV.CD.WD,
1965-01-01,ABW,BX.KLT.DINV.CD.WD,
1966-01-01,ABW,BX.KLT.DINV.CD.WD,
1967-01-01,ABW,BX.KLT.DINV.CD.WD,
1968-01-01,ABW,BX.KLT.DINV.CD.WD,
1969-01-01,ABW,BX.KLT.DINV.CD.WD,
1970-01-01,ABW,BX.KLT.DINV.CD.WD,
1971-01-01,ABW,BX.KLT.DINV.CD.WD,
1972-01-01,ABW,BX.KLT.DINV.CD.WD,
1973-01-01,ABW,BX.KLT.DINV.CD.WD,
1974-01-01,ABW,BX.KLT.DINV.CD.WD,
1975-01-01,ABW,BX.KLT.DINV.CD.WD,
1976-01-01,ABW,BX.KLT.DINV.CD.WD,
1977-01-01,ABW,BX.KLT.DINV.CD.WD,
1978-01-01,ABW,BX.KLT.DINV.CD.WD,
1979-01-01,ABW,BX.KLT.DINV.CD.WD,
1980-01-01,ABW,BX.KLT.DINV.CD.WD,
1981-01-01,ABW,BX.KLT.DINV.CD.WD,
1982-01-01,ABW,BX.KLT.DINV.CD.WD,
1983-01-01,ABW,BX.KLT.DINV.CD.WD,
1984-01-01,ABW,BX.KLT.DINV.CD.WD,
1985-01-01,ABW,BX.KLT.DINV.CD.WD,
1986-01-01,ABW,BX.KLT.DINV.CD.WD,0.0
1987-01-01,ABW,BX.KLT.DINV.CD.WD,1087875.7
1988-01-01,ABW,BX.KLT.DINV.CD.WD,12264016.6
1989-01-01,ABW,BX.KLT.DINV.CD.WD,1300000.0
1990-01-01,ABW,BX.KLT.DINV.CD.WD,130502793.296089
1991-01-01,ABW,BX.KLT.DINV.CD.WD,184748603.351955
1992-01-01,ABW,BX.KLT.DINV.CD.WD,-36983240.2234637
1993-01-01,ABW,BX.KLT.DINV.CD.WD,-17932960.8938547
1994-01-01,ABW,BX.KLT.DINV.CD.WD,-73184357.5418994
1995-01-01,ABW,BX.KLT.DINV.CD.WD,-5530726.25698324
1996-01-01,ABW,BX.KLT.DINV.CD.WD,85027932.9608939
1997-01-01,ABW,BX.KLT.DINV.CD.WD,197821229.050279
1998-01-01,ABW,BX.KLT.DINV.CD.WD,113463687.150838
1999-01-01,ABW,BX.KLT.DINV.CD.WD,467541899.441341
2000-01-01,ABW,BX.KLT.DINV.CD.WD,-127932960.893855
2001-01-01,ABW,BX.KLT.DINV.CD.WD,-266927374.301676
2002-01-01,ABW,BX.KLT.DINV.CD.WD,332513966.480447
2003-01-01,ABW,BX.KLT.DINV.CD.WD,159776536.312849
2004-01-01,ABW,BX.KLT.DINV.CD.WD,-105698324.022346
2005-01-01,ABW,BX.KLT.DINV.CD.WD,-207798005.868163
2006-01-01,ABW,BX.KLT.DINV.CD.WD,220316139.723839
2007-01-01,ABW,BX.KLT.DINV.CD.WD,-471005586.592179
2008-01-01,ABW,BX.KLT.DINV.CD.WD,18882681.5642458
2009-01-01,ABW,BX.KLT.DINV.CD.WD,-10614525.1396648
2010-01-01,ABW,BX.KLT.DINV.CD.WD,186759776.536313
2011-01-01,ABW,BX.KLT.DINV.CD.WD,488156424.581006
2012-01-01,ABW,BX.KLT.DINV.CD.WD,-314692737.430168
2013-01-01,ABW,BX.KLT.DINV.CD.WD,226371388.826816
2014-01-01,ABW,BX.KLT.DINV.CD.WD,250618094.972067
2015-01-01,ABW,BX.KLT.DINV.CD.WD,-28775856.424581
2016-01-01,ABW,BX.KLT.DINV.CD.WD,27551267.6251579
2017-01-01,ABW,BX.KLT.DINV.CD.WD,162463551.517038
2018-01-01,ABW,BX.KLT.DINV.CD.WD,135921173.407329
2019-01-01,ABW,BX.KLT.DINV.CD.WD,-75226540.6843182
2020-01-01,ABW,BX.KLT.DINV.CD.WD,161066979.086053
2021-01-01,ABW,BX.KLT.DINV.CD.WD,133545121.178455
1960-01-01,AFE,BX.KLT.DINV.CD.WD,
1961-01-01,AFE,BX.KLT.DINV.CD.WD,
1962-01-01,AFE,BX.KLT.DINV.CD.WD,
1963-01-01,AFE,BX.KLT.DINV.CD.WD,
1964-01-01,AFE,BX.KLT.DINV.CD.WD,
1965-01-01,AFE,BX.KLT.DINV.CD.WD,
1966-01-01,AFE,BX.KLT.DINV.CD.WD,
1967-01-01,AFE,BX.KLT.DINV.CD.WD,
1968-01-01,AFE,BX.KLT.DINV.CD.WD,
1969-01-01,AFE,BX.KLT.DINV.CD.WD,
1970-01-01,AFE,BX.KLT.DINV.CD.WD,421709865.5601
1971-01-01,AFE,BX.KLT.DINV.CD.WD,326490932.3561
1972-01-01,AFE,BX.KLT.DINV.CD.WD,218888245.6811
1973-01-01,AFE,BX.KLT.DINV.CD.WD,176559138.7134
1974-01-01,AFE,BX.KLT.DINV.CD.WD,898515563.30674
1975-01-01,AFE,BX.KLT.DINV.CD.WD,316834707.284757
1976-01-01,AFE,BX.KLT.DINV.CD.WD,411261082.713661
1977-01-01,AFE,BX.KLT.DINV.CD.WD,67103622.206923
1978-01-01,AFE,BX.KLT.DINV.CD.WD,168439069.521513
1979-01-01,AFE,BX.KLT.DINV.CD.WD,-12312370.2354044
1980-01-01,AFE,BX.KLT.DINV.CD.WD,483620276.464599
1981-01-01,AFE,BX.KLT.DINV.CD.WD,372130053.332138
1982-01-01,AFE,BX.KLT.DINV.CD.WD,581698643.395738
1983-01-01,AFE,BX.KLT.DINV.CD.WD,86246455.0162176
1984-01-01,AFE,BX.KLT.DINV.CD.WD,598858245.285658
1985-01-01,AFE,BX.KLT.DINV.CD.WD,106432296.255464
1986-01-01,AFE,BX.KLT.DINV.CD.WD,411045300.703155
1987-01-01,AFE,BX.KLT.DINV.CD.WD,279804684.253772
1988-01-01,AFE,BX.KLT.DINV.CD.WD,536594623.832505
1989-01-01,AFE,BX.KLT.DINV.CD.WD,400488555.909831
1990-01-01,AFE,BX.KLT.DINV.CD.WD,88673056.8135137
1991-01-01,AFE,BX.KLT.DINV.CD.WD,1241968645.57255
1992-01-01,AFE,BX.KLT.DINV.CD.WD,652324976.317141
1993-01-01,AFE,BX.KLT.DINV.CD.WD,839509681.785947
1994-01-01,AFE,BX.KLT.DINV.CD.WD,1187864680.17484
1995-01-01,AFE,BX.KLT.DINV.CD.WD,2662958896.26387
1996-01-01,AFE,BX.KLT.DINV.CD.WD,2087426790.37505
1997-01-01,AFE,BX.KLT.DINV.CD.WD,5757027922.5158
1998-01-01,AFE,BX.KLT.DINV.CD.WD,4121573935.1936
1999-01-01,AFE,BX.KLT.DINV.CD.WD,6254803630.58533
2000-01-01,AFE,BX.KLT.DINV.CD.WD,4315007316.09404
2001-01-01,AFE,BX.KLT.DINV.CD.WD,12205013826.7178
2002-01-01,AFE,BX.KLT.DINV.CD.WD,6464121932.6931
2003-01-01,AFE,BX.KLT.DINV.CD.WD,8555149192.20714
2004-01-01,AFE,BX.KLT.DINV.CD.WD,7979691821.36791
2005-01-01,AFE,BX.KLT.DINV.CD.WD,10333884246.5645
2006-01-01,AFE,BX.KLT.DINV.CD.WD,7234542919.62867
2007-01-01,AFE,BX.KLT.DINV.CD.WD,16122284835.672
2008-01-01,AFE,BX.KLT.DINV.CD.WD,22483230616.7784
2009-01-01,AFE,BX.KLT.DINV.CD.WD,18484265031.8363
2010-01-01,AFE,BX.KLT.DINV.CD.WD,13934880641.4841
2011-01-01,AFE,BX.KLT.DINV.CD.WD,17538712523.6727
2012-01-01,AFE,BX.KLT.DINV.CD.WD,24636342686.2413
2013-01-01,AFE,BX.KLT.DINV.CD.WD,21534249243.819
2014-01-01,AFE,BX.KLT.DINV.CD.WD,27681419157.2265
2015-01-01,AFE,BX.KLT.DINV.CD.WD,28774229517.0523
2016-01-01,AFE,BX.KLT.DINV.CD.WD,16660273342.0085
2017-01-01,AFE,BX.KLT.DINV.CD.WD,10108286477.1266
2018-01-01,AFE,BX.KLT.DINV.CD.WD,13588979646.0997
2019-01-01,AFE,BX.KLT.DINV.CD.WD,14996445733.3457
2020-01-01,AFE,BX.KLT.DINV.CD.WD,12890634682.8816
2021-01-01,AFE,BX.KLT.DINV.CD.WD,52974609489.7214
1960-01-01,AFG,BX.KLT.DINV.CD.WD,
1961-01-01,AFG,BX.KLT.DINV.CD.WD,
1962-01-01,AFG,BX.KLT.DINV.CD.WD,
1963-01-01,AFG,BX.KLT.DINV.CD.WD,
1964-01-01,AFG,BX.KLT.DINV.CD.WD,
1965-01-01,AFG,BX.KLT.DINV.CD.WD,
1966-01-01,AFG,BX.KLT.DINV.CD.WD,
1967-01-01,AFG,BX.KLT.DINV.CD.WD,
1968-01-01,AFG,BX.KLT.DINV.CD.WD,
1969-01-01,AFG,BX.KLT.DINV.CD.WD,
1970-01-01,AFG,BX.KLT.DINV.CD.WD,230000.0
1971-01-01,AFG,BX.KLT.DINV.CD.WD,450000.0
1972-01-01,AFG,BX.KLT.DINV.CD.WD,150000.0
1973-01-01,AFG,BX.KLT.DINV.CD.WD,270000.0
1974-01-01,AFG,BX.KLT.DINV.CD.WD,
1975-01-01,AFG,BX.KLT.DINV.CD.WD,
1976-01-01,AFG,BX.KLT.DINV.CD.WD,40000.0
1977-01-01,AFG,BX.KLT.DINV.CD.WD,-240000.0
1978-01-01,AFG,BX.KLT.DINV.CD.WD,
1979-01-01,AFG,BX.KLT.DINV.CD.WD,1200000.0
1980-01-01,AFG,BX.KLT.DINV.CD.WD,9000000.0
1981-01-01,AFG,BX.KLT.DINV.CD.WD,180000.0
1982-01-01,AFG,BX.KLT.DINV.CD.WD,100000.0
1983-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1984-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1985-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1986-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1987-01-01,AFG,BX.KLT.DINV.CD.WD,400000.0
1988-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1989-01-01,AFG,BX.KLT.DINV.CD.WD,0.0
1990-01-01,AFG,BX.KLT.DINV.CD.WD,10.0
1991-01-01,AFG,BX.KLT.DINV.CD.WD,-280000.0
1992-01-01,AFG,BX.KLT.DINV.CD.WD,360000.0
1993-01-01,AFG,BX.KLT.DINV.CD.WD,-20000.0
1994-01-01,AFG,BX.KLT.DINV.CD.WD,20000.0
1995-01-01,AFG,BX.KLT.DINV.CD.WD,-93326.6
1996-01-01,AFG,BX.KLT.DINV.CD.WD,690000.0
1997-01-01,AFG,BX.KLT.DINV.CD.WD,-1460000.0
1998-01-01,AFG,BX.KLT.DINV.CD.WD,-10000.0
1999-01-01,AFG,BX.KLT.DINV.CD.WD,6040000.0
2000-01-01,AFG,BX.KLT.DINV.CD.WD,170000.0
2001-01-01,AFG,BX.KLT.DINV.CD.WD,680000.0
2002-01-01,AFG,BX.KLT.DINV.CD.WD,50000000.0
2003-01-01,AFG,BX.KLT.DINV.CD.WD,57799999.9
2004-01-01,AFG,BX.KLT.DINV.CD.WD,186900000.0
2005-01-01,AFG,BX.KLT.DINV.CD.WD,271000000.0
2006-01-01,AFG,BX.KLT.DINV.CD.WD,238000000.0
2007-01-01,AFG,BX.KLT.DINV.CD.WD,188690000.0
2008-01-01,AFG,BX.KLT.DINV.CD.WD,46033740.0
2009-01-01,AFG,BX.KLT.DINV.CD.WD,56107246.5
2010-01-01,AFG,BX.KLT.DINV.CD.WD,190774431.98
2011-01-01,AFG,BX.KLT.DINV.CD.WD,52173421.0
2012-01-01,AFG,BX.KLT.DINV.CD.WD,56823660.0
2013-01-01,AFG,BX.KLT.DINV.CD.WD,48311346.0
2014-01-01,AFG,BX.KLT.DINV.CD.WD,42975262.5
2015-01-01,AFG,BX.KLT.DINV.CD.WD,169146608.0
2016-01-01,AFG,BX.KLT.DINV.CD.WD,93591315.3
2017-01-01,AFG,BX.KLT.DINV.CD.WD,51533896.765
2018-01-01,AFG,BX.KLT.DINV.CD.WD,119435105.715177
2019-01-01,AFG,BX.KLT.DINV.CD.WD,23404553.647249
2020-01-01,AFG,BX.KLT.DINV.CD.WD,12970147.9832
2021-01-01,AFG,BX.KLT.DINV.CD.WD,20600976.1
1960-01-01,AFW,BX.KLT.DINV.CD.WD,
1961-01-01,AFW,BX.KLT.DINV.CD.WD,
1962-01-01,AFW,BX.KLT.DINV.CD.WD,
1963-01-01,AFW,BX.KLT.DINV.CD.WD,
1964-01-01,AFW,BX.KLT.DINV.CD.WD,
1965-01-01,AFW,BX.KLT.DINV.CD.WD,
1966-01-01,AFW,BX.KLT.DINV.CD.WD,
1967-01-01,AFW,BX.KLT.DINV.CD.WD,
1968-01-01,AFW,BX.KLT.DINV.CD.WD,
1969-01-01,AFW,BX.KLT.DINV.CD.WD,
1970-01-01,AFW,BX.KLT.DINV.CD.WD,407459999.6
1971-01-01,AFW,BX.KLT.DINV.CD.WD,388679999.7
1972-01-01,AFW,BX.KLT.DINV.CD.WD,476659999.0
1973-01-01,AFW,BX.KLT.DINV.CD.WD,642409999.5
1974-01-01,AFW,BX.KLT.DINV.CD.WD,518269117.686841
1975-01-01,AFW,BX.KLT.DINV.CD.WD,969105150.470566
1976-01-01,AFW,BX.KLT.DINV.CD.WD,605378805.497151
1977-01-01,AFW,BX.KLT.DINV.CD.WD,778790474.853075
1978-01-01,AFW,BX.KLT.DINV.CD.WD,751399198.553945
1979-01-01,AFW,BX.KLT.DINV.CD.WD,785673507.757542
1980-01-01,AFW,BX.KLT.DINV.CD.WD,-228089204.802763
1981-01-01,AFW,BX.KLT.DINV.CD.WD,1172896062.16749
1982-01-01,AFW,BX.KLT.DINV.CD.WD,878530340.393694
1983-01-01,AFW,BX.KLT.DINV.CD.WD,768217164.303354
1984-01-01,AFW,BX.KLT.DINV.CD.WD,338951391.008596
1985-01-01,AFW,BX.KLT.DINV.CD.WD,893620026.79566
1986-01-01,AFW,BX.KLT.DINV.CD.WD,204429670.558956
1987-01-01,AFW,BX.KLT.DINV.CD.WD,1037919132.48478
1988-01-01,AFW,BX.KLT.DINV.CD.WD,973621876.651453
1989-01-01,AFW,BX.KLT.DINV.CD.WD,2569136447.72938
1990-01-01,AFW,BX.KLT.DINV.CD.WD,1073307823.62589
1991-01-01,AFW,BX.KLT.DINV.CD.WD,837652709.306607
1992-01-01,AFW,BX.KLT.DINV.CD.WD,1214631404.05396
1993-01-01,AFW,BX.KLT.DINV.CD.WD,1757936795.50148
1994-01-01,AFW,BX.KLT.DINV.CD.WD,2389930550.70975
1995-01-01,AFW,BX.KLT.DINV.CD.WD,945428066.172441
1996-01-01,AFW,BX.KLT.DINV.CD.WD,1182474450.17045
1997-01-01,AFW,BX.KLT.DINV.CD.WD,1622432324.65205
1998-01-01,AFW,BX.KLT.DINV.CD.WD,1897977339.26375
1999-01-01,AFW,BX.KLT.DINV.CD.WD,2391058451.98006
2000-01-01,AFW,BX.KLT.DINV.CD.WD,2560094804.89139
2001-01-01,AFW,BX.KLT.DINV.CD.WD,3224338688.16353
2002-01-01,AFW,BX.KLT.DINV.CD.WD,4408519415.31893
2003-01-01,AFW,BX.KLT.DINV.CD.WD,5262166817.82817
2004-01-01,AFW,BX.KLT.DINV.CD.WD,4653748699.63047
2005-01-01,AFW,BX.KLT.DINV.CD.WD,9278129441.98704
2006-01-01,AFW,BX.KLT.DINV.CD.WD,9202356526.48961
2007-01-01,AFW,BX.KLT.DINV.CD.WD,13030657207.3048
2008-01-01,AFW,BX.KLT.DINV.CD.WD,16317443289.6163
2009-01-01,AFW,BX.KLT.DINV.CD.WD,18159745850.629
2010-01-01,AFW,BX.KLT.DINV.CD.WD,18874323022.7195
2011-01-01,AFW,BX.KLT.DINV.CD.WD,24501138032.0393
2012-01-01,AFW,BX.KLT.DINV.CD.WD,20912687292.4711
2013-01-01,AFW,BX.KLT.DINV.CD.WD,19157553412.434
2014-01-01,AFW,BX.KLT.DINV.CD.WD,16598028196.8167
2015-01-01,AFW,BX.KLT.DINV.CD.WD,15643172769.1792
2016-01-01,AFW,BX.KLT.DINV.CD.WD,13937041742.1202
2017-01-01,AFW,BX.KLT.DINV.CD.WD,17662420840.067
2018-01-01,AFW,BX.KLT.DINV.CD.WD,15492839382.6879
2019-01-01,AFW,BX.KLT.DINV.CD.WD,12452960018.1378
2020-01-01,AFW,BX.KLT.DINV.CD.WD,10906455080.3639
2021-01-01,AFW,BX.KLT.DINV.CD.WD,20677155529.4487
1960-01-01,AGO,BX.KLT.DINV.CD.WD,
1961-01-01,AGO,BX.KLT.DINV.CD.WD,
1962-01-01,AGO,BX.KLT.DINV.CD.WD,
1963-01-01,AGO,BX.KLT.DINV.CD.WD,
1964-01-01,AGO,BX.KLT.DINV.CD.WD,
1965-01-01,AGO,BX.KLT.DINV.CD.WD,
1966-01-01,AGO,BX.KLT.DINV.CD.WD,
1967-01-01,AGO,BX.KLT.DINV.CD.WD,
1968-01-01,AGO,BX.KLT.DINV.CD.WD,
1969-01-01,AGO,BX.KLT.DINV.CD.WD,
1970-01-01,AGO,BX.KLT.DINV.CD.WD,2399999.9
1971-01-01,AGO,BX.KLT.DINV.CD.WD,1860000.0
1972-01-01,AGO,BX.KLT.DINV.CD.WD,2160000.0
1973-01-01,AGO,BX.KLT.DINV.CD.WD,7540000.0
1974-01-01,AGO,BX.KLT.DINV.CD.WD,6690000.0
1975-01-01,AGO,BX.KLT.DINV.CD.WD,50000.0
1976-01-01,AGO,BX.KLT.DINV.CD.WD,-1169999.9
1977-01-01,AGO,BX.KLT.DINV.CD.WD,
1978-01-01,AGO,BX.KLT.DINV.CD.WD,1870000.0
1979-01-01,AGO,BX.KLT.DINV.CD.WD,2000000.0
1980-01-01,AGO,BX.KLT.DINV.CD.WD,37420000.0
1981-01-01,AGO,BX.KLT.DINV.CD.WD,49049999.9
1982-01-01,AGO,BX.KLT.DINV.CD.WD,115810000.0
1983-01-01,AGO,BX.KLT.DINV.CD.WD,104330000.0
1984-01-01,AGO,BX.KLT.DINV.CD.WD,67140000.0
1985-01-01,AGO,BX.KLT.DINV.CD.WD,278000000.0
1986-01-01,AGO,BX.KLT.DINV.CD.WD,234000000.0
1987-01-01,AGO,BX.KLT.DINV.CD.WD,119000000.0
1988-01-01,AGO,BX.KLT.DINV.CD.WD,131000000.0
1989-01-01,AGO,BX.KLT.DINV.CD.WD,200000000.0
1990-01-01,AGO,BX.KLT.DINV.CD.WD,-334800000.0
1991-01-01,AGO,BX.KLT.DINV.CD.WD,664500000.0
1992-01-01,AGO,BX.KLT.DINV.CD.WD,287956000.0
1993-01-01,AGO,BX.KLT.DINV.CD.WD,302100000.0
1994-01-01,AGO,BX.KLT.DINV.CD.WD,170300000.0
1995-01-01,AGO,BX.KLT.DINV.CD.WD,472427000.0
1996-01-01,AGO,BX.KLT.DINV.CD.WD,180559000.0
1997-01-01,AGO,BX.KLT.DINV.CD.WD,411660000.0
1998-01-01,AGO,BX.KLT.DINV.CD.WD,1113970000.0
1999-01-01,AGO,BX.KLT.DINV.CD.WD,2471460000.0
2000-01-01,AGO,BX.KLT.DINV.CD.WD,878620000.0
2001-01-01,AGO,BX.KLT.DINV.CD.WD,2145470000.0
2002-01-01,AGO,BX.KLT.DINV.CD.WD,1743504000.0
2003-01-01,AGO,BX.KLT.DINV.CD.WD,3576971780.0
2004-01-01,AGO,BX.KLT.DINV.CD.WD,2197227820.0
2005-01-01,AGO,BX.KLT.DINV.CD.WD,-1303836930.0
2006-01-01,AGO,BX.KLT.DINV.CD.WD,-37714860.0
2007-01-01,AGO,BX.KLT.DINV.CD.WD,-893342152.0
2008-01-01,AGO,BX.KLT.DINV.CD.WD,1678971010.0
2009-01-01,AGO,BX.KLT.DINV.CD.WD,2205298180.0
2010-01-01,AGO,BX.KLT.DINV.CD.WD,-3227211182.45
2011-01-01,AGO,BX.KLT.DINV.CD.WD,-3023770965.83688
2012-01-01,AGO,BX.KLT.DINV.CD.WD,-1464627990.88284
2013-01-01,AGO,BX.KLT.DINV.CD.WD,-7120017424.4614
2014-01-01,AGO,BX.KLT.DINV.CD.WD,3657514667.49327
2015-01-01,AGO,BX.KLT.DINV.CD.WD,10028215162.6394
2016-01-01,AGO,BX.KLT.DINV.CD.WD,-179517618.92
2017-01-01,AGO,BX.KLT.DINV.CD.WD,-7397295409.18991
2018-01-01,AGO,BX.KLT.DINV.CD.WD,-6456076413.12033
2019-01-01,AGO,BX.KLT.DINV.CD.WD,-4098478747.63755
