date,iso_code,indicator,indicator_code,value
2017-01-01,DOM,SH.STA.MMRT,SH.STA.MMRT,95.0
2017-01-01,DZA,SH.STA.MMRT,SH.STA.MMRT,112.0
2017-01-01,EAP,SH.STA.MMRT,SH.STA.MMRT,73.0
2017-01-01,EAR,SH.STA.MMRT,SH.STA.MMRT,147.0
2017-01-01,EAS,SH.STA.MMRT,SH.STA.MMRT,69.0
2017-01-01,ECA,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,ECS,SH.STA.MMRT,SH.STA.MMRT,13.0
2017-01-01,ECU,SH.STA.MMRT,SH.STA.MMRT,59.0
2017-01-01,EGY,SH.STA.MMRT,SH.STA.MMRT,37.0
2017-01-01,EMU,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,ERI,SH.STA.MMRT,SH.STA.MMRT,480.0
2017-01-01,ESP,SH.STA.MMRT,SH.STA.MMRT,4.0
2017-01-01,EST,SH.STA.MMRT,SH.STA.MMRT,9.0
2017-01-01,ETH,SH.STA.MMRT,SH.STA.MMRT,401.0
2017-01-01,EUU,SH.STA.MMRT,SH.STA.MMRT,6.0
2017-01-01,FCS,SH.STA.MMRT,SH.STA.MMRT,542.0
2017-01-01,FIN,SH.STA.MMRT,SH.STA.MMRT,3.0
2017-01-01,FJI,SH.STA.MMRT,SH.STA.MMRT,34.0
2017-01-01,FRA,SH.STA.MMRT,SH.STA.MMRT,8.0
2017-01-01,FSM,SH.STA.MMRT,SH.STA.MMRT,88.0
2017-01-01,GAB,SH.STA.MMRT,SH.STA.MMRT,252.0
2017-01-01,GBR,SH.STA.MMRT,SH.STA.MMRT,7.0
2017-01-01,GEO,SH.STA.MMRT,SH.STA.MMRT,25.0
2017-01-01,GHA,SH.STA.MMRT,SH.STA.MMRT,308.0
2017-01-01,GIN,SH.STA.MMRT,SH.STA.MMRT,576.0
2017-01-01,GMB,SH.STA.MMRT,SH.STA.MMRT,597.0
2017-01-01,GNB,SH.STA.MMRT,SH.STA.MMRT,667.0
2017-01-01,GNQ,SH.STA.MMRT,SH.STA.MMRT,301.0
2017-01-01,GRC,SH.STA.MMRT,SH.STA.MMRT,3.0
2017-01-01,GRD,SH.STA.MMRT,SH.STA.MMRT,25.0
2017-01-01,GTM,SH.STA.MMRT,SH.STA.MMRT,95.0
2017-01-01,GUY,SH.STA.MMRT,SH.STA.MMRT,169.0
2017-01-01,HIC,SH.STA.MMRT,SH.STA.MMRT,11.0
2017-01-01,HND,SH.STA.MMRT,SH.STA.MMRT,65.0
2017-01-01,HPC,SH.STA.MMRT,SH.STA.MMRT,462.0
2017-01-01,HRV,SH.STA.MMRT,SH.STA.MMRT,8.0
2017-01-01,HTI,SH.STA.MMRT,SH.STA.MMRT,480.0
2017-01-01,HUN,SH.STA.MMRT,SH.STA.MMRT,12.0
2017-01-01,IBD,SH.STA.MMRT,SH.STA.MMRT,89.0
2017-01-01,IBT,SH.STA.MMRT,SH.STA.MMRT,230.0
2017-01-01,IDA,SH.STA.MMRT,SH.STA.MMRT,445.0
2017-01-01,IDB,SH.STA.MMRT,SH.STA.MMRT,513.0
2017-01-01,IDN,SH.STA.MMRT,SH.STA.MMRT,177.0
2017-01-01,IDX,SH.STA.MMRT,SH.STA.MMRT,410.0
2017-01-01,IND,SH.STA.MMRT,SH.STA.MMRT,145.0
2017-01-01,IRL,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,IRN,SH.STA.MMRT,SH.STA.MMRT,16.0
2017-01-01,IRQ,SH.STA.MMRT,SH.STA.MMRT,79.0
2017-01-01,ISL,SH.STA.MMRT,SH.STA.MMRT,4.0
2017-01-01,ISR,SH.STA.MMRT,SH.STA.MMRT,3.0
2017-01-01,ITA,SH.STA.MMRT,SH.STA.MMRT,2.0
2017-01-01,JAM,SH.STA.MMRT,SH.STA.MMRT,80.0
2017-01-01,JOR,SH.STA.MMRT,SH.STA.MMRT,46.0
2017-01-01,JPN,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,KAZ,SH.STA.MMRT,SH.STA.MMRT,10.0
2017-01-01,KEN,SH.STA.MMRT,SH.STA.MMRT,342.0
2017-01-01,KGZ,SH.STA.MMRT,SH.STA.MMRT,60.0
2017-01-01,KHM,SH.STA.MMRT,SH.STA.MMRT,160.0
2017-01-01,KIR,SH.STA.MMRT,SH.STA.MMRT,92.0
2017-01-01,KOR,SH.STA.MMRT,SH.STA.MMRT,11.0
2017-01-01,KWT,SH.STA.MMRT,SH.STA.MMRT,12.0
2017-01-01,LAC,SH.STA.MMRT,SH.STA.MMRT,73.0
2017-01-01,LAO,SH.STA.MMRT,SH.STA.MMRT,185.0
2017-01-01,LBN,SH.STA.MMRT,SH.STA.MMRT,29.0
2017-01-01,LBR,SH.STA.MMRT,SH.STA.MMRT,661.0
2017-01-01,LBY,SH.STA.MMRT,SH.STA.MMRT,72.0
2017-01-01,LCA,SH.STA.MMRT,SH.STA.MMRT,117.0
2017-01-01,LCN,SH.STA.MMRT,SH.STA.MMRT,74.0
2017-01-01,LDC,SH.STA.MMRT,SH.STA.MMRT,415.0
2017-01-01,LIC,SH.STA.MMRT,SH.STA.MMRT,453.0
2017-01-01,LKA,SH.STA.MMRT,SH.STA.MMRT,36.0
2017-01-01,LMC,SH.STA.MMRT,SH.STA.MMRT,253.0
2017-01-01,LMY,SH.STA.MMRT,SH.STA.MMRT,231.0
2017-01-01,LSO,SH.STA.MMRT,SH.STA.MMRT,544.0
2017-01-01,LTE,SH.STA.MMRT,SH.STA.MMRT,34.0
2017-01-01,LTU,SH.STA.MMRT,SH.STA.MMRT,8.0
2017-01-01,LUX,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,LVA,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,MAR,SH.STA.MMRT,SH.STA.MMRT,70.0
2017-01-01,MDA,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,MDG,SH.STA.MMRT,SH.STA.MMRT,335.0
2017-01-01,MDV,SH.STA.MMRT,SH.STA.MMRT,53.0
2017-01-01,MEA,SH.STA.MMRT,SH.STA.MMRT,57.0
2017-01-01,MEX,SH.STA.MMRT,SH.STA.MMRT,33.0
2017-01-01,MIC,SH.STA.MMRT,SH.STA.MMRT,184.0
2017-01-01,MKD,SH.STA.MMRT,SH.STA.MMRT,7.0
2017-01-01,MLI,SH.STA.MMRT,SH.STA.MMRT,562.0
2017-01-01,MLT,SH.STA.MMRT,SH.STA.MMRT,6.0
2017-01-01,MMR,SH.STA.MMRT,SH.STA.MMRT,250.0
2017-01-01,MNA,SH.STA.MMRT,SH.STA.MMRT,62.0
2017-01-01,MNE,SH.STA.MMRT,SH.STA.MMRT,6.0
2017-01-01,MNG,SH.STA.MMRT,SH.STA.MMRT,45.0
2017-01-01,MOZ,SH.STA.MMRT,SH.STA.MMRT,289.0
2017-01-01,MRT,SH.STA.MMRT,SH.STA.MMRT,766.0
2017-01-01,MUS,SH.STA.MMRT,SH.STA.MMRT,61.0
2017-01-01,MWI,SH.STA.MMRT,SH.STA.MMRT,349.0
2017-01-01,MYS,SH.STA.MMRT,SH.STA.MMRT,29.0
2017-01-01,NAC,SH.STA.MMRT,SH.STA.MMRT,18.0
2017-01-01,NAM,SH.STA.MMRT,SH.STA.MMRT,195.0
2017-01-01,NER,SH.STA.MMRT,SH.STA.MMRT,509.0
2017-01-01,NGA,SH.STA.MMRT,SH.STA.MMRT,917.0
2017-01-01,NIC,SH.STA.MMRT,SH.STA.MMRT,98.0
2017-01-01,NLD,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,NOR,SH.STA.MMRT,SH.STA.MMRT,2.0
2017-01-01,NPL,SH.STA.MMRT,SH.STA.MMRT,186.0
2017-01-01,NZL,SH.STA.MMRT,SH.STA.MMRT,9.0
2017-01-01,OED,SH.STA.MMRT,SH.STA.MMRT,18.0
2017-01-01,OMN,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,OSS,SH.STA.MMRT,SH.STA.MMRT,303.0
2017-01-01,PAK,SH.STA.MMRT,SH.STA.MMRT,140.0
2017-01-01,PAN,SH.STA.MMRT,SH.STA.MMRT,52.0
2017-01-01,PER,SH.STA.MMRT,SH.STA.MMRT,88.0
2017-01-01,PHL,SH.STA.MMRT,SH.STA.MMRT,121.0
2017-01-01,PNG,SH.STA.MMRT,SH.STA.MMRT,145.0
2017-01-01,POL,SH.STA.MMRT,SH.STA.MMRT,2.0
2017-01-01,PRE,SH.STA.MMRT,SH.STA.MMRT,563.0
2017-01-01,PRI,SH.STA.MMRT,SH.STA.MMRT,21.0
2017-01-01,PRK,SH.STA.MMRT,SH.STA.MMRT,89.0
2017-01-01,PRT,SH.STA.MMRT,SH.STA.MMRT,8.0
2017-01-01,PRY,SH.STA.MMRT,SH.STA.MMRT,129.0
2017-01-01,PSE,SH.STA.MMRT,SH.STA.MMRT,27.0
2017-01-01,PSS,SH.STA.MMRT,SH.STA.MMRT,70.0
2017-01-01,PST,SH.STA.MMRT,SH.STA.MMRT,11.0
2017-01-01,QAT,SH.STA.MMRT,SH.STA.MMRT,9.0
2017-01-01,ROU,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,RUS,SH.STA.MMRT,SH.STA.MMRT,17.0
2017-01-01,RWA,SH.STA.MMRT,SH.STA.MMRT,248.0
2017-01-01,SAS,SH.STA.MMRT,SH.STA.MMRT,163.0
2017-01-01,SAU,SH.STA.MMRT,SH.STA.MMRT,17.0
2017-01-01,SDN,SH.STA.MMRT,SH.STA.MMRT,295.0
2017-01-01,SEN,SH.STA.MMRT,SH.STA.MMRT,315.0
2017-01-01,SGP,SH.STA.MMRT,SH.STA.MMRT,8.0
2017-01-01,SLB,SH.STA.MMRT,SH.STA.MMRT,104.0
2017-01-01,SLE,SH.STA.MMRT,SH.STA.MMRT,1120.0
2017-01-01,SLV,SH.STA.MMRT,SH.STA.MMRT,46.0
2017-01-01,SOM,SH.STA.MMRT,SH.STA.MMRT,829.0
2017-01-01,SRB,SH.STA.MMRT,SH.STA.MMRT,12.0
2017-01-01,SSA,SH.STA.MMRT,SH.STA.MMRT,534.0
2017-01-01,SSD,SH.STA.MMRT,SH.STA.MMRT,1150.0
2017-01-01,SSF,SH.STA.MMRT,SH.STA.MMRT,534.0
2017-01-01,SST,SH.STA.MMRT,SH.STA.MMRT,259.0
2017-01-01,STP,SH.STA.MMRT,SH.STA.MMRT,130.0
2017-01-01,SUR,SH.STA.MMRT,SH.STA.MMRT,120.0
2017-01-01,SVK,SH.STA.MMRT,SH.STA.MMRT,5.0
2017-01-01,SVN,SH.STA.MMRT,SH.STA.MMRT,7.0
2017-01-01,SWE,SH.STA.MMRT,SH.STA.MMRT,4.0
2017-01-01,SWZ,SH.STA.MMRT,SH.STA.MMRT,437.0
2017-01-01,SYC,SH.STA.MMRT,SH.STA.MMRT,53.0
2017-01-01,SYR,SH.STA.MMRT,SH.STA.MMRT,31.0
2017-01-01,TCD,SH.STA.MMRT,SH.STA.MMRT,1140.0
2017-01-01,TEA,SH.STA.MMRT,SH.STA.MMRT,73.0
2017-01-01,TEC,SH.STA.MMRT,SH.STA.MMRT,18.0
2017-01-01,TGO,SH.STA.MMRT,SH.STA.MMRT,396.0
2017-01-01,THA,SH.STA.MMRT,SH.STA.MMRT,37.0
2017-01-01,TJK,SH.STA.MMRT,SH.STA.MMRT,17.0
2017-01-01,TKM,SH.STA.MMRT,SH.STA.MMRT,7.0
2017-01-01,TLA,SH.STA.MMRT,SH.STA.MMRT,75.0
2017-01-01,TLS,SH.STA.MMRT,SH.STA.MMRT,142.0
2017-01-01,TMN,SH.STA.MMRT,SH.STA.MMRT,63.0
2017-01-01,TON,SH.STA.MMRT,SH.STA.MMRT,52.0
2017-01-01,TSA,SH.STA.MMRT,SH.STA.MMRT,163.0
2017-01-01,TSS,SH.STA.MMRT,SH.STA.MMRT,534.0
2017-01-01,TTO,SH.STA.MMRT,SH.STA.MMRT,67.0
2017-01-01,TUN,SH.STA.MMRT,SH.STA.MMRT,43.0
2017-01-01,TUR,SH.STA.MMRT,SH.STA.MMRT,17.0
2017-01-01,TZA,SH.STA.MMRT,SH.STA.MMRT,524.0
2017-01-01,UGA,SH.STA.MMRT,SH.STA.MMRT,375.0
2017-01-01,UKR,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,UMC,SH.STA.MMRT,SH.STA.MMRT,41.0
2017-01-01,URY,SH.STA.MMRT,SH.STA.MMRT,17.0
2017-01-01,USA,SH.STA.MMRT,SH.STA.MMRT,19.0
2017-01-01,UZB,SH.STA.MMRT,SH.STA.MMRT,29.0
2017-01-01,VCT,SH.STA.MMRT,SH.STA.MMRT,68.0
2017-01-01,VEN,SH.STA.MMRT,SH.STA.MMRT,125.0
2017-01-01,VNM,SH.STA.MMRT,SH.STA.MMRT,43.0
2017-01-01,VUT,SH.STA.MMRT,SH.STA.MMRT,72.0
2017-01-01,WLD,SH.STA.MMRT,SH.STA.MMRT,211.0
2017-01-01,WSM,SH.STA.MMRT,SH.STA.MMRT,43.0
2017-01-01,YEM,SH.STA.MMRT,SH.STA.MMRT,164.0
2017-01-01,ZAF,SH.STA.MMRT,SH.STA.MMRT,119.0
2017-01-01,ZMB,SH.STA.MMRT,SH.STA.MMRT,213.0
2017-01-01,ZWE,SH.STA.MMRT,SH.STA.MMRT,458.0
