date,iso_code,indicator_code,value
2023-01-01,ABW,SP.DYN.LE00.IN,76.353
2023-01-01,AFE,SP.DYN.LE00.IN,65.146290855385
2023-01-01,AFG,SP.DYN.LE00.IN,66.035
2023-01-01,AFW,SP.DYN.LE00.IN,58.8557215483276
2023-01-01,AGO,SP.DYN.LE00.IN,64.617
2023-01-01,ALB,SP.DYN.LE00.IN,79.602
2023-01-01,AND,SP.DYN.LE00.IN,84.041
2023-01-01,ARB,SP.DYN.LE00.IN,72.4446783578531
2023-01-01,ARE,SP.DYN.LE00.IN,82.909
2023-01-01,ARG,SP.DYN.LE00.IN,77.395
2023-01-01,ARM,SP.DYN.LE00.IN,77.4658536585366
2023-01-01,ASM,SP.DYN.LE00.IN,72.852
2023-01-01,ATG,SP.DYN.LE00.IN,77.598
2023-01-01,AUS,SP.DYN.LE00.IN,83.0512195121951
2023-01-01,AUT,SP.DYN.LE00.IN,81.5414634146342
2023-01-01,AZE,SP.DYN.LE00.IN,74.429
2023-01-01,BDI,SP.DYN.LE00.IN,63.651
2023-01-01,BEL,SP.DYN.LE00.IN,82.3975609756098
2023-01-01,BEN,SP.DYN.LE00.IN,60.774
2023-01-01,BFA,SP.DYN.LE00.IN,61.092
2023-01-01,BGD,SP.DYN.LE00.IN,74.672
2023-01-01,BGR,SP.DYN.LE00.IN,75.7073170731707
2023-01-01,BHR,SP.DYN.LE00.IN,81.284
2023-01-01,BHS,SP.DYN.LE00.IN,74.552
2023-01-01,BIH,SP.DYN.LE00.IN,77.85
2023-01-01,BLR,SP.DYN.LE00.IN,74.1837804878049
2023-01-01,BLZ,SP.DYN.LE00.IN,73.566
2023-01-01,BMU,SP.DYN.LE00.IN,82.309
2023-01-01,BOL,SP.DYN.LE00.IN,68.581
2023-01-01,BRA,SP.DYN.LE00.IN,75.848
2023-01-01,BRB,SP.DYN.LE00.IN,76.178
2023-01-01,BRN,SP.DYN.LE00.IN,75.327
2023-01-01,BTN,SP.DYN.LE00.IN,72.975
2023-01-01,BWA,SP.DYN.LE00.IN,69.163
2023-01-01,CAF,SP.DYN.LE00.IN,57.408
2023-01-01,CAN,SP.DYN.LE00.IN,81.6465853658537
2023-01-01,CEB,SP.DYN.LE00.IN,77.8967836493153
2023-01-01,CHE,SP.DYN.LE00.IN,84.0560975609756
2023-01-01,CHI,SP.DYN.LE00.IN,81.1
2023-01-01,CHL,SP.DYN.LE00.IN,81.167
2023-01-01,CHN,SP.DYN.LE00.IN,77.953
2023-01-01,CIV,SP.DYN.LE00.IN,61.944
2023-01-01,CMR,SP.DYN.LE00.IN,63.7
2023-01-01,COD,SP.DYN.LE00.IN,61.895
2023-01-01,COG,SP.DYN.LE00.IN,65.772
2023-01-01,COL,SP.DYN.LE00.IN,77.725
2023-01-01,COM,SP.DYN.LE00.IN,66.777
2023-01-01,CPV,SP.DYN.LE00.IN,76.059
2023-01-01,CRI,SP.DYN.LE00.IN,80.799
2023-01-01,CSS,SP.DYN.LE00.IN,73.1716450013098
2023-01-01,CUB,SP.DYN.LE00.IN,78.085
2023-01-01,CUW,SP.DYN.LE00.IN,76.8
2023-01-01,CYM,SP.DYN.LE00.IN,80.358
2023-01-01,CYP,SP.DYN.LE00.IN,81.648
2023-01-01,CZE,SP.DYN.LE00.IN,79.8780487804878
2023-01-01,DEU,SP.DYN.LE00.IN,80.5414634146342
2023-01-01,DJI,SP.DYN.LE00.IN,65.987
2023-01-01,DMA,SP.DYN.LE00.IN,71.132
2023-01-01,DNK,SP.DYN.LE00.IN,81.8536585365854
2023-01-01,DOM,SP.DYN.LE00.IN,73.72
2023-01-01,DZA,SP.DYN.LE00.IN,76.261
2023-01-01,EAP,SP.DYN.LE00.IN,75.8806830895266
