date,iso_code,indicator,indicator_code,value
2020-01-01,BMU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.3
2020-01-01,BOL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.651
2020-01-01,BRA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.706
2020-01-01,BRB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.628
2020-01-01,BRN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.796
2020-01-01,BTN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.931
2020-01-01,BWA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.796
2020-01-01,CAF,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.568
2020-01-01,CAN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.4
2020-01-01,CEB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.51089254460643
2020-01-01,CHE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.46
2020-01-01,CHI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.512
2020-01-01,CHL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.611
2020-01-01,CHN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.7
2020-01-01,CIV,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.536
2020-01-01,CMR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.443
2020-01-01,COD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.718
2020-01-01,COG,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.321
2020-01-01,COL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.771
2020-01-01,COM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.073
2020-01-01,CPV,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.213
2020-01-01,CRI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.721
2020-01-01,CSS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.96481413970321
2020-01-01,CUB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.59
2020-01-01,CUW,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.6
2020-01-01,CYP,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.313
2020-01-01,CZE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.71
2020-01-01,DEU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.53
2020-01-01,DJI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.627
2003-01-01,DMA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.9
2020-01-01,DNK,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.67
2020-01-01,DOM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.299
2020-01-01,DZA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.942
2020-01-01,EAP,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.87393657563078
2020-01-01,EAR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.43855631258831
2020-01-01,EAS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.81159532962129
2020-01-01,ECA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.90144110378344
2020-01-01,ECS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.68837650607317
2020-01-01,ECU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.38
2020-01-01,EGY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.236
2020-01-01,EMU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.48528095275557
2020-01-01,ERI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.933
2020-01-01,ESP,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.23
2020-01-01,EST,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.58
2020-01-01,ETH,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.049
2020-01-01,EUU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.49571662656601
2020-01-01,FCS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.2403185771895
2020-01-01,FIN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.37
2020-01-01,FJI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.729
2020-01-01,FRA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.83
2020-01-01,FRO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.3
2020-01-01,FSM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.968
2020-01-01,GAB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.869
2020-01-01,GBR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.56
2020-01-01,GEO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.046
2020-01-01,GHA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.765
2020-01-01,GIN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.552
2020-01-01,GMB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.087
2020-01-01,GNB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.331
2020-01-01,GNQ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.346
2020-01-01,GRC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.34
2020-01-01,GRD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.023
2020-01-01,GRL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.019
2020-01-01,GTM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.777
2020-01-01,GUM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.275
2020-01-01,GUY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.418
2020-01-01,HIC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.524972908072
2020-01-01,HKG,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,0.868
2020-01-01,HND,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.394
2020-01-01,HPC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.54348085069892
2020-01-01,HRV,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.48
2020-01-01,HTI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.842
2020-01-01,HUN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.56
2020-01-01,IBD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.04786996812737
2020-01-01,IBT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.52156860853552
2020-01-01,IDA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.88663919408969
2020-01-01,IDB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.04242859211934
2020-01-01,IDN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.266
2020-01-01,IDX,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.80944844299262
2002-01-01,IMN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.65
2020-01-01,IND,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.184
2020-01-01,IRL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.63
2020-01-01,IRN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.142
2020-01-01,IRQ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.537
2020-01-01,ISL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.72
2020-01-01,ISR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.9
2020-01-01,ITA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.24
2020-01-01,JAM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.95
2020-01-01,JOR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.639
2020-01-01,JPN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.34
2020-01-01,KAZ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.13
2020-01-01,KEN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.365
2020-01-01,KGZ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.0
2020-01-01,KHM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.453
2020-01-01,KIR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.493
2002-01-01,KNA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.107
2020-01-01,KOR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,0.837
2020-01-01,KWT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.068
2020-01-01,LAC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.9942193359237
2020-01-01,LAO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.583
2020-01-01,LBN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.06
2020-01-01,LBR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.183
2020-01-01,LBY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.175
2020-01-01,LCA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.411
2020-01-01,LCN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.99043956107434
2020-01-01,LDC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.89154947323566
2020-01-01,LIC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.49474929627769
2020-01-01,LIE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.46
2020-01-01,LKA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.174
2020-01-01,LMC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.66004442707221
2020-01-01,LMY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.53184356684931
2020-01-01,LSO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.07
2020-01-01,LTE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.73635704170728
2020-01-01,LTU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.48
2020-01-01,LUX,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.37
2020-01-01,LVA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.55
2020-01-01,MAC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.244
2020-01-01,MAF,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.81
2020-01-01,MAR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.353
2020-01-01,MDA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.278
2020-01-01,MDG,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.976
2020-01-01,MDV,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.815
2020-01-01,MEA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.74207247582084
2020-01-01,MEX,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.079
2011-01-01,MHL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.05
2020-01-01,MIC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.31256225876413
2020-01-01,MKD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.3
2020-01-01,MLI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.693
2020-01-01,MLT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.13
2020-01-01,MMR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.121
2020-01-01,MNA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.82280981190731
2020-01-01,MNE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.75
2020-01-01,MNG,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.834
2020-01-01,MOZ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.713
2020-01-01,MRT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.449
2020-01-01,MUS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.44
2020-01-01,MWI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.055
2020-01-01,MYS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.965
2020-01-01,NAC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.61319226967138
2020-01-01,NAM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.293
2020-01-01,NCL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.923
2020-01-01,NER,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,6.735
2020-01-01,NGA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.248
2020-01-01,NIC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.349
2020-01-01,NLD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.55
2020-01-01,NOR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.48
2020-01-01,NPL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.845
2020-01-01,NZL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.61
2020-01-01,OED,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.6209749653621
2020-01-01,OMN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.783
2020-01-01,OSS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.98323837415618
2020-01-01,PAK,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.394
2020-01-01,PAN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.415
2020-01-01,PER,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.212
2020-01-01,PHL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.49
2015-01-01,PLW,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.21
2020-01-01,PNG,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.477
2020-01-01,POL,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.38
2020-01-01,PRE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.78704024571869
2020-01-01,PRI,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,0.9
2020-01-01,PRK,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.887
2020-01-01,PRT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.4
2020-01-01,PRY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.383
2020-01-01,PSE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.489
2020-01-01,PSS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.45355559887329
2020-01-01,PST,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.4760997009832
2020-01-01,PYF,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.913
2020-01-01,QAT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.827
2020-01-01,ROU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.6
2020-01-01,RUS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.505
2020-01-01,RWA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.926
2020-01-01,SAS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.33538640371221
2020-01-01,SAU,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.238
2020-01-01,SDN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.289
2020-01-01,SEN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.491
2020-01-01,SGP,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.1
2020-01-01,SLB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.309
2020-01-01,SLE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.077
2020-01-01,SLV,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.002
2012-01-01,SMR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.26
2020-01-01,SOM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.885
2020-01-01,SRB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.48
2020-01-01,SSA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.55567401247347
2020-01-01,SSD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.543
2020-01-01,SSF,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.55548205766024
2020-01-01,SST,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.81972057328152
2020-01-01,STP,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.214
2020-01-01,SUR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.371
2020-01-01,SVK,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.57
2020-01-01,SVN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.6
2020-01-01,SWE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.66
2020-01-01,SWZ,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.919
2011-01-01,SXM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.03
2020-01-01,SYC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.29
2020-01-01,SYR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.734
2020-01-01,TCD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,5.553
2020-01-01,TEA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.8737714203015
2020-01-01,TEC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.84593112653118
2020-01-01,TGO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.199
2020-01-01,THA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.501
2020-01-01,TJK,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.52
2020-01-01,TKM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.701
2020-01-01,TLA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.00124101104072
2020-01-01,TLS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.853
2020-01-01,TMN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.81489276434177
2020-01-01,TON,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.481
2020-01-01,TSA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.33538640371221
2020-01-01,TSS,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.55548205766024
2020-01-01,TTO,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.699
2020-01-01,TUN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.151
2020-01-01,TUR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.039
2020-01-01,TZA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.773
2020-01-01,UGA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.703
2020-01-01,UKR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.217
2020-01-01,UMC,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.82876533489459
2020-01-01,URY,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.952
2020-01-01,USA,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.6375
2020-01-01,UZB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.9
2020-01-01,VCT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.854
2020-01-01,VEN,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.23
2020-01-01,VIR,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.03
2020-01-01,VNM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.046
2020-01-01,VUT,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.707
2020-01-01,WLD,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.38712292764477
2020-01-01,WSM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.785
2020-01-01,XKX,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,1.95
2020-01-01,YEM,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.614
2020-01-01,ZAF,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,2.358
2020-01-01,ZMB,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,4.496
2020-01-01,ZWE,SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,3.46
