date,iso_code,indicator_code,value
1960-01-01,ABW,DT.ODA.ODAT.CD,
1961-01-01,ABW,DT.ODA.ODAT.CD,
1962-01-01,ABW,DT.ODA.ODAT.CD,
1963-01-01,ABW,DT.ODA.ODAT.CD,
1964-01-01,ABW,DT.ODA.ODAT.CD,
1965-01-01,ABW,DT.ODA.ODAT.CD,
1966-01-01,ABW,DT.ODA.ODAT.CD,
1967-01-01,ABW,DT.ODA.ODAT.CD,
1968-01-01,ABW,DT.ODA.ODAT.CD,
1969-01-01,ABW,DT.ODA.ODAT.CD,
1970-01-01,ABW,DT.ODA.ODAT.CD,
1971-01-01,ABW,DT.ODA.ODAT.CD,
1972-01-01,ABW,DT.ODA.ODAT.CD,
1973-01-01,ABW,DT.ODA.ODAT.CD,
1974-01-01,ABW,DT.ODA.ODAT.CD,
1975-01-01,ABW,DT.ODA.ODAT.CD,
1976-01-01,ABW,DT.ODA.ODAT.CD,
1977-01-01,ABW,DT.ODA.ODAT.CD,
1978-01-01,ABW,DT.ODA.ODAT.CD,
1979-01-01,ABW,DT.ODA.ODAT.CD,
1980-01-01,ABW,DT.ODA.ODAT.CD,
1981-01-01,ABW,DT.ODA.ODAT.CD,
1982-01-01,ABW,DT.ODA.ODAT.CD,
1983-01-01,ABW,DT.ODA.ODAT.CD,
1984-01-01,ABW,DT.ODA.ODAT.CD,
1985-01-01,ABW,DT.ODA.ODAT.CD,12039999.961853
1986-01-01,ABW,DT.ODA.ODAT.CD,40430000.3051758
1987-01-01,ABW,DT.ODA.ODAT.CD,20909999.8474121
1988-01-01,ABW,DT.ODA.ODAT.CD,19290000.9155273
1989-01-01,ABW,DT.ODA.ODAT.CD,24329999.9237061
1990-01-01,ABW,DT.ODA.ODAT.CD,29979999.5422363
1991-01-01,ABW,DT.ODA.ODAT.CD,24969999.3133545
1992-01-01,ABW,DT.ODA.ODAT.CD,29979999.5422363
1993-01-01,ABW,DT.ODA.ODAT.CD,24860000.6103516
1994-01-01,ABW,DT.ODA.ODAT.CD,18260000.2288818
1995-01-01,ABW,DT.ODA.ODAT.CD,25799999.2370605
1996-01-01,ABW,DT.ODA.ODAT.CD,19530000.6866455
1997-01-01,ABW,DT.ODA.ODAT.CD,25069999.6948242
1998-01-01,ABW,DT.ODA.ODAT.CD,11260000.2288818
1999-01-01,ABW,DT.ODA.ODAT.CD,-7380000.11444092
2000-01-01,ABW,DT.ODA.ODAT.CD,
2001-01-01,ABW,DT.ODA.ODAT.CD,
2002-01-01,ABW,DT.ODA.ODAT.CD,
2003-01-01,ABW,DT.ODA.ODAT.CD,
2004-01-01,ABW,DT.ODA.ODAT.CD,
2005-01-01,ABW,DT.ODA.ODAT.CD,
2006-01-01,ABW,DT.ODA.ODAT.CD,
2007-01-01,ABW,DT.ODA.ODAT.CD,
2008-01-01,ABW,DT.ODA.ODAT.CD,
2009-01-01,ABW,DT.ODA.ODAT.CD,
2010-01-01,ABW,DT.ODA.ODAT.CD,
2011-01-01,ABW,DT.ODA.ODAT.CD,
2012-01-01,ABW,DT.ODA.ODAT.CD,
2013-01-01,ABW,DT.ODA.ODAT.CD,
2014-01-01,ABW,DT.ODA.ODAT.CD,
2015-01-01,ABW,DT.ODA.ODAT.CD,
2016-01-01,ABW,DT.ODA.ODAT.CD,
2017-01-01,ABW,DT.ODA.ODAT.CD,
2018-01-01,ABW,DT.ODA.ODAT.CD,
2019-01-01,ABW,DT.ODA.ODAT.CD,
2020-01-01,ABW,DT.ODA.ODAT.CD,
2021-01-01,ABW,DT.ODA.ODAT.CD,
1960-01-01,AFE,DT.ODA.ODAT.CD,
1961-01-01,AFE,DT.ODA.ODAT.CD,
1962-01-01,AFE,DT.ODA.ODAT.CD,
1963-01-01,AFE,DT.ODA.ODAT.CD,
1964-01-01,AFE,DT.ODA.ODAT.CD,
1965-01-01,AFE,DT.ODA.ODAT.CD,
1966-01-01,AFE,DT.ODA.ODAT.CD,
1967-01-01,AFE,DT.ODA.ODAT.CD,
1968-01-01,AFE,DT.ODA.ODAT.CD,
1969-01-01,AFE,DT.ODA.ODAT.CD,
1970-01-01,AFE,DT.ODA.ODAT.CD,491530003.177002
1971-01-01,AFE,DT.ODA.ODAT.CD,563959994.575008
1972-01-01,AFE,DT.ODA.ODAT.CD,688990003.872663
1973-01-01,AFE,DT.ODA.ODAT.CD,804809999.719262
1974-01-01,AFE,DT.ODA.ODAT.CD,1265530004.68016
1975-01-01,AFE,DT.ODA.ODAT.CD,1871239952.0278
1976-01-01,AFE,DT.ODA.ODAT.CD,1689510023.11707
1977-01-01,AFE,DT.ODA.ODAT.CD,2117160013.67569
1978-01-01,AFE,DT.ODA.ODAT.CD,2778050024.03259
1979-01-01,AFE,DT.ODA.ODAT.CD,3852599973.44017
1980-01-01,AFE,DT.ODA.ODAT.CD,4669250015.02037
1981-01-01,AFE,DT.ODA.ODAT.CD,4549970002.65121
1982-01-01,AFE,DT.ODA.ODAT.CD,4830960004.80652
1983-01-01,AFE,DT.ODA.ODAT.CD,4704879937.89651
1984-01-01,AFE,DT.ODA.ODAT.CD,4588420012.47406
1985-01-01,AFE,DT.ODA.ODAT.CD,5459229925.63248
1986-01-01,AFE,DT.ODA.ODAT.CD,6289619968.41431
1987-01-01,AFE,DT.ODA.ODAT.CD,7560669958.11463
1988-01-01,AFE,DT.ODA.ODAT.CD,8521049962.99744
1989-01-01,AFE,DT.ODA.ODAT.CD,8447229913.71156
1990-01-01,AFE,DT.ODA.ODAT.CD,10480720001.2207
1991-01-01,AFE,DT.ODA.ODAT.CD,10194609941.4826
