date,iso_code,indicator_code,value
1960-01-01,ABW,BX.TRF.PWKR.CD.DT,
1961-01-01,ABW,BX.TRF.PWKR.CD.DT,
1962-01-01,ABW,BX.TRF.PWKR.CD.DT,
1963-01-01,ABW,BX.TRF.PWKR.CD.DT,
1964-01-01,ABW,BX.TRF.PWKR.CD.DT,
1965-01-01,ABW,BX.TRF.PWKR.CD.DT,
1966-01-01,ABW,BX.TRF.PWKR.CD.DT,
1967-01-01,ABW,BX.TRF.PWKR.CD.DT,
1968-01-01,ABW,BX.TRF.PWKR.CD.DT,
1969-01-01,ABW,BX.TRF.PWKR.CD.DT,
1970-01-01,ABW,BX.TRF.PWKR.CD.DT,
1971-01-01,ABW,BX.TRF.PWKR.CD.DT,
1972-01-01,ABW,BX.TRF.PWKR.CD.DT,
1973-01-01,ABW,BX.TRF.PWKR.CD.DT,
1974-01-01,ABW,BX.TRF.PWKR.CD.DT,
1975-01-01,ABW,BX.TRF.PWKR.CD.DT,
1976-01-01,ABW,BX.TRF.PWKR.CD.DT,
1977-01-01,ABW,BX.TRF.PWKR.CD.DT,
1978-01-01,ABW,BX.TRF.PWKR.CD.DT,
1979-01-01,ABW,BX.TRF.PWKR.CD.DT,
1980-01-01,ABW,BX.TRF.PWKR.CD.DT,
1981-01-01,ABW,BX.TRF.PWKR.CD.DT,
1982-01-01,ABW,BX.TRF.PWKR.CD.DT,
1983-01-01,ABW,BX.TRF.PWKR.CD.DT,
1984-01-01,ABW,BX.TRF.PWKR.CD.DT,
1985-01-01,ABW,BX.TRF.PWKR.CD.DT,
1986-01-01,ABW,BX.TRF.PWKR.CD.DT,
1987-01-01,ABW,BX.TRF.PWKR.CD.DT,
1988-01-01,ABW,BX.TRF.PWKR.CD.DT,
1989-01-01,ABW,BX.TRF.PWKR.CD.DT,
1990-01-01,ABW,BX.TRF.PWKR.CD.DT,
1991-01-01,ABW,BX.TRF.PWKR.CD.DT,2569832.325
1992-01-01,ABW,BX.TRF.PWKR.CD.DT,2625698.328
1993-01-01,ABW,BX.TRF.PWKR.CD.DT,3351955.414
1994-01-01,ABW,BX.TRF.PWKR.CD.DT,3910614.491
1995-01-01,ABW,BX.TRF.PWKR.CD.DT,1340782.12290503
1996-01-01,ABW,BX.TRF.PWKR.CD.DT,1620111.73184357
1997-01-01,ABW,BX.TRF.PWKR.CD.DT,1843575.41899441
1998-01-01,ABW,BX.TRF.PWKR.CD.DT,1620111.73184358
1999-01-01,ABW,BX.TRF.PWKR.CD.DT,608938.547486034
2000-01-01,ABW,BX.TRF.PWKR.CD.DT,1083798.88268156
2001-01-01,ABW,BX.TRF.PWKR.CD.DT,1335195.53072626
2002-01-01,ABW,BX.TRF.PWKR.CD.DT,1329608.93854749
2003-01-01,ABW,BX.TRF.PWKR.CD.DT,273743.016759777
2004-01-01,ABW,BX.TRF.PWKR.CD.DT,1458100.55865922
2005-01-01,ABW,BX.TRF.PWKR.CD.DT,819846.096273242
2006-01-01,ABW,BX.TRF.PWKR.CD.DT,1036166.00246323
2007-01-01,ABW,BX.TRF.PWKR.CD.DT,5195530.72625699
2008-01-01,ABW,BX.TRF.PWKR.CD.DT,6759776.53631285
2009-01-01,ABW,BX.TRF.PWKR.CD.DT,9050279.32960894
2010-01-01,ABW,BX.TRF.PWKR.CD.DT,4972067.03910614
2011-01-01,ABW,BX.TRF.PWKR.CD.DT,5307262.5698324
2012-01-01,ABW,BX.TRF.PWKR.CD.DT,4860335.19553072
2013-01-01,ABW,BX.TRF.PWKR.CD.DT,6337950.83798883
2014-01-01,ABW,BX.TRF.PWKR.CD.DT,7465211.17318436
2015-01-01,ABW,BX.TRF.PWKR.CD.DT,8083713.40782122
2016-01-01,ABW,BX.TRF.PWKR.CD.DT,52682566.1467022
2017-01-01,ABW,BX.TRF.PWKR.CD.DT,56140340.1581912
2018-01-01,ABW,BX.TRF.PWKR.CD.DT,36920295.448098
2019-01-01,ABW,BX.TRF.PWKR.CD.DT,34264018.270972
2020-01-01,ABW,BX.TRF.PWKR.CD.DT,34984040.4172566
2021-01-01,ABW,BX.TRF.PWKR.CD.DT,35845637.1605112
1960-01-01,AFE,BX.TRF.PWKR.CD.DT,
1961-01-01,AFE,BX.TRF.PWKR.CD.DT,
1962-01-01,AFE,BX.TRF.PWKR.CD.DT,
1963-01-01,AFE,BX.TRF.PWKR.CD.DT,
1964-01-01,AFE,BX.TRF.PWKR.CD.DT,
1965-01-01,AFE,BX.TRF.PWKR.CD.DT,
1966-01-01,AFE,BX.TRF.PWKR.CD.DT,
